record_id,reader_id,reader_expertise,test_session_id,round_number,question_number,test_level,test_mode,has_ai_assistance,image_id,isic_id,true_diagnosis,diagnosis_full_name,diagnosis_type,is_malignant,reader_diagnosis,is_correct,is_correct_numeric,response_time_seconds,clinical_decision,requires_intervention,is_completed,pairing_id
1869,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,9,47,without_ai,False,244348,ISIC_1222561,BKL,Benign Keratosis,benign,False,BKL,True,1.0,6.86,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244348_1
1870,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,10,47,with_ai,True,244348,ISIC_1222561,BKL,Benign Keratosis,benign,False,BKL,True,1.0,1.98,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244348_1
1871,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,11,47,without_ai,False,241945,ISIC_1170330,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,8.93,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241945_1
1872,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,12,47,with_ai,True,241945,ISIC_1170330,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,3.21,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241945_1
1873,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,13,47,without_ai,False,240347,ISIC_8564627,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,7.11,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240347_1
1874,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,14,47,with_ai,True,240347,ISIC_8564627,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,4.12,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240347_1
1875,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,15,47,without_ai,False,241683,ISIC_8977223,MEL,Melanoma,malignant,True,MEL,True,1.0,6.73,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241683_1
1876,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,16,47,with_ai,True,241683,ISIC_8977223,MEL,Melanoma,malignant,True,NV,False,0.0,2.39,local_therapy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241683_1
1877,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,17,47,without_ai,False,242794,ISIC_8577350,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,5.19,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242794_1
1878,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,18,47,with_ai,True,242794,ISIC_8577350,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,3.23,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242794_1
1879,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,19,47,without_ai,False,244552,ISIC_3405243,BKL,Benign Keratosis,benign,False,BKL,True,1.0,5.87,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244552_1
1880,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,20,47,with_ai,True,244552,ISIC_3405243,BKL,Benign Keratosis,benign,False,MEL,False,0.0,4.47,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244552_1
1881,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,21,47,without_ai,False,241542,ISIC_8614567,VASC,Vascular Lesions,benign,False,VASC,True,1.0,6.86,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241542_1
1882,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,22,47,with_ai,True,241542,ISIC_8614567,VASC,Vascular Lesions,benign,False,VASC,True,1.0,1.74,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241542_1
1883,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,23,47,without_ai,False,243173,ISIC_1076265,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,4.64,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243173_1
1884,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,24,47,with_ai,True,243173,ISIC_1076265,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,2.11,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243173_1
1885,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,25,47,without_ai,False,242083,ISIC_7312960,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,8.18,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242083_1
1886,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,26,47,with_ai,True,242083,ISIC_7312960,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,2.8,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242083_1
1887,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,27,47,without_ai,False,245087,ISIC_5651049,MEL,Melanoma,malignant,True,MEL,True,1.0,8.43,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_245087_1
1888,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,28,47,with_ai,True,245087,ISIC_5651049,MEL,Melanoma,malignant,True,MEL,True,1.0,2.46,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_245087_1
1889,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,29,47,without_ai,False,244134,ISIC_9268987,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,9.84,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244134_1
1890,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,09b19b473f91778ba223d01c2055f0ee951b53d0,1,30,47,with_ai,True,244134,ISIC_9268987,AKIEC,Actinic Keratosis,premalignant,True,BKL,False,0.0,3.2,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244134_1
1891,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,1,47,without_ai,False,240668,ISIC_7604705,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,10.24,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240668_2
1892,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,2,47,with_ai,True,240668,ISIC_7604705,SCCKA,Squamous Cell Carcinoma,malignant,True,BKL,False,0.0,2.45,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240668_2
1893,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,3,47,without_ai,False,242510,ISIC_7657322,MEL,Melanoma,malignant,True,MEL,True,1.0,6.29,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242510_2
1894,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,4,47,with_ai,True,242510,ISIC_7657322,MEL,Melanoma,malignant,True,MEL,True,1.0,2.09,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242510_2
1895,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,5,47,without_ai,False,242142,ISIC_5209351,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,9.85,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242142_2
1896,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,6,47,with_ai,True,242142,ISIC_5209351,SCCKA,Squamous Cell Carcinoma,malignant,True,AKIEC,False,0.0,2.16,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242142_2
1897,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,7,47,without_ai,False,242213,ISIC_7817884,NV,Melanocytic Nevi,benign,False,NV,True,1.0,5.52,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242213_2
1898,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,8,47,with_ai,True,242213,ISIC_7817884,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.14,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242213_2
1899,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,9,47,without_ai,False,244881,ISIC_2846004,DF,Dermatofibroma,benign,False,BCC,False,0.0,7.56,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244881_2
1900,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,10,47,with_ai,True,244881,ISIC_2846004,DF,Dermatofibroma,benign,False,DF,True,1.0,3.72,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244881_2
1901,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,11,47,without_ai,False,240547,ISIC_3477325,OTHER_BENIGN,Other Benign,benign,False,DF,False,0.0,6.64,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240547_2
1902,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,12,47,with_ai,True,240547,ISIC_3477325,OTHER_BENIGN,Other Benign,benign,False,OTHER_BENIGN,True,1.0,5.16,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240547_2
1903,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,13,47,without_ai,False,242333,ISIC_4943472,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,5.26,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242333_2
1904,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,14,47,with_ai,True,242333,ISIC_4943472,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,2.0,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242333_2
1905,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,15,47,without_ai,False,242865,ISIC_2822341,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,6.25,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242865_2
1906,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,16,47,with_ai,True,242865,ISIC_2822341,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,1.75,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242865_2
1907,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,17,47,without_ai,False,242496,ISIC_4454419,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,6.15,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242496_2
1908,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,18,47,with_ai,True,242496,ISIC_4454419,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,1.72,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242496_2
1909,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,19,47,without_ai,False,241768,ISIC_4478363,MEL,Melanoma,malignant,True,MEL,True,1.0,4.34,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241768_2
1910,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,20,47,with_ai,True,241768,ISIC_4478363,MEL,Melanoma,malignant,True,MEL,True,1.0,2.15,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241768_2
1911,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,21,47,without_ai,False,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,VASC,True,1.0,5.23,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241124_2
1912,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,22,47,with_ai,True,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,NV,False,0.0,2.72,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241124_2
1913,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,23,47,without_ai,False,243845,ISIC_0951274,NV,Melanocytic Nevi,benign,False,NV,True,1.0,4.83,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243845_2
1914,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,24,47,with_ai,True,243845,ISIC_0951274,NV,Melanocytic Nevi,benign,False,NV,True,1.0,1.94,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243845_2
1915,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,25,47,without_ai,False,242050,ISIC_8723719,NV,Melanocytic Nevi,benign,False,NV,True,1.0,4.16,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242050_2
1916,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,26,47,with_ai,True,242050,ISIC_8723719,NV,Melanocytic Nevi,benign,False,NV,True,1.0,1.72,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242050_2
1917,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,27,47,without_ai,False,244768,ISIC_2600012,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,3.52,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244768_2
1918,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,28,47,with_ai,True,244768,ISIC_2600012,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.41,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244768_2
1919,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,29,47,without_ai,False,240015,ISIC_8615296,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,4.38,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240015_2
1920,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,955417e4b0e37ccbe741e0d93a4e5cde29941fc5,2,30,47,with_ai,True,240015,ISIC_8615296,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,5.07,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240015_2
1921,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,1,47,without_ai,False,242808,ISIC_0502738,NV,Melanocytic Nevi,benign,False,DF,False,0.0,12.63,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242808_3
1922,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,2,47,with_ai,True,242808,ISIC_0502738,NV,Melanocytic Nevi,benign,False,DF,False,0.0,6.53,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242808_3
1923,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,3,47,without_ai,False,244686,ISIC_2515838,OTHER_BENIGN,Other Benign,benign,False,DF,False,0.0,6.94,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244686_3
1924,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,4,47,with_ai,True,244686,ISIC_2515838,OTHER_BENIGN,Other Benign,benign,False,DF,False,0.0,7.07,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244686_3
1925,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,5,47,without_ai,False,243478,ISIC_9423469,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,6.76,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243478_3
1926,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,6,47,with_ai,True,243478,ISIC_9423469,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,13.28,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243478_3
1927,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,7,47,without_ai,False,243486,ISIC_1999632,AKIEC,Actinic Keratosis,premalignant,True,,,,,,False,False,41b945a32703b4802f45a6a82fdd864b6749cdd0_243486_3
1928,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,8,47,with_ai,True,243486,ISIC_1999632,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,7.54,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243486_3
1929,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,9,47,without_ai,False,244764,ISIC_1606234,MEL,Melanoma,malignant,True,MEL,True,1.0,5.6,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244764_3
1930,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,10,47,with_ai,True,244764,ISIC_1606234,MEL,Melanoma,malignant,True,MEL,True,1.0,5.77,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244764_3
1931,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,11,47,without_ai,False,242292,ISIC_0497849,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,4.18,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242292_3
1932,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,12,47,with_ai,True,242292,ISIC_0497849,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,2.5,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_242292_3
1933,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,13,47,without_ai,False,240614,ISIC_3410251,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,9.38,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240614_3
1934,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,14,47,with_ai,True,240614,ISIC_3410251,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,2.9,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240614_3
1935,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,15,47,without_ai,False,244306,ISIC_3570541,VASC,Vascular Lesions,benign,False,VASC,True,1.0,6.93,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244306_3
1936,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,16,47,with_ai,True,244306,ISIC_3570541,VASC,Vascular Lesions,benign,False,VASC,True,1.0,4.88,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244306_3
1937,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,17,47,without_ai,False,241493,ISIC_7481885,SCCKA,Squamous Cell Carcinoma,malignant,True,DF,False,0.0,11.74,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241493_3
1938,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,18,47,with_ai,True,241493,ISIC_7481885,SCCKA,Squamous Cell Carcinoma,malignant,True,SCCKA,True,1.0,6.11,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241493_3
1939,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,19,47,without_ai,False,244174,ISIC_8356317,BKL,Benign Keratosis,benign,False,BKL,True,1.0,4.26,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244174_3
1940,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,20,47,with_ai,True,244174,ISIC_8356317,BKL,Benign Keratosis,benign,False,BKL,True,1.0,2.94,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244174_3
1941,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,21,47,without_ai,False,243525,ISIC_8373214,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,11.62,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243525_3
1942,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,22,47,with_ai,True,243525,ISIC_8373214,BKL,Benign Keratosis,benign,False,SCCKA,False,0.0,2.25,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243525_3
1943,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,23,47,without_ai,False,244653,ISIC_5372934,NV,Melanocytic Nevi,benign,False,NV,True,1.0,6.07,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244653_3
1944,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,24,47,with_ai,True,244653,ISIC_5372934,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.36,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_244653_3
1945,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,25,47,without_ai,False,240523,ISIC_6739483,DF,Dermatofibroma,benign,False,DF,True,1.0,4.43,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240523_3
1946,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,26,47,with_ai,True,240523,ISIC_6739483,DF,Dermatofibroma,benign,False,DF,True,1.0,2.07,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_240523_3
1947,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,27,47,without_ai,False,243106,ISIC_7472087,MEL,Melanoma,malignant,True,DF,False,0.0,7.03,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243106_3
1948,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,28,47,with_ai,True,243106,ISIC_7472087,MEL,Melanoma,malignant,True,NV,False,0.0,5.03,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_243106_3
1949,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,29,47,without_ai,False,241255,ISIC_0350747,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,3.92,biopsy,True,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241255_3
1950,41b945a32703b4802f45a6a82fdd864b6749cdd0,expert,e719d0d0ffd4f99ee841f0ffa2a44e4776b242de,3,30,47,with_ai,True,241255,ISIC_0350747,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.59,dismiss,False,True,41b945a32703b4802f45a6a82fdd864b6749cdd0_241255_3
1951,c4d44c579daa255a8692dd828b47f962d0812d6f,non-expert,942f3d7ed422d1ecce2c4d25421bad111de680f2,1,1,47,without_ai,False,244281,ISIC_2399021,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,36.71,biopsy,True,True,c4d44c579daa255a8692dd828b47f962d0812d6f_244281_1
1952,c4d44c579daa255a8692dd828b47f962d0812d6f,non-expert,942f3d7ed422d1ecce2c4d25421bad111de680f2,1,2,47,with_ai,True,244281,ISIC_2399021,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,11.12,biopsy,True,True,c4d44c579daa255a8692dd828b47f962d0812d6f_244281_1
1953,c4d44c579daa255a8692dd828b47f962d0812d6f,non-expert,942f3d7ed422d1ecce2c4d25421bad111de680f2,1,3,47,without_ai,False,244290,ISIC_7116818,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,14.72,biopsy,True,True,c4d44c579daa255a8692dd828b47f962d0812d6f_244290_1
